Region,Date,Confirmed,Recovered/Migrated,Deceased
Chhattisgarh,20200422,36.0,26.0,0.0
Delhi,20200422,2156.0,611.0,47.0
Goa,20200422,7.0,7.0,0.0
Gujarat,20200422,2272.0,144.0,95.0
Haryana,20200422,254.0,127.0,3.0
Himachal Pradesh,20200422,39.0,16.0,1.0
Jammu and Kashmir,20200422,380.0,81.0,5.0
Jharkhand,20200422,45.0,0.0,3.0
Karnataka,20200422,425.0,129.0,17.0
Kerala,20200422,427.0,323.0,3.0
Ladakh,20200422,18.0,14.0,0.0
Madhya Pradesh,20200422,1592.0,148.0,80.0
Maharashtra,20200422,5221.0,722.0,251.0
Manipur,20200422,2.0,2.0,0.0
Meghalaya,20200422,12.0,0.0,1.0
Mizoram,20200422,1.0,0.0,0.0
Odisha,20200422,82.0,30.0,1.0
Puducherry,20200422,7.0,3.0,0.0
Punjab,20200422,251.0,49.0,16.0
Rajasthan,20200422,1801.0,230.0,25.0
Tamil Nadu,20200422,1596.0,635.0,18.0
Telangana,20200422,945.0,194.0,23.0
Tripura,20200422,2.0,1.0,0.0
Uttarakhand,20200422,46.0,19.0,0.0
Uttar Pradesh,20200422,1412.0,165.0,21.0
West Bengal,20200422,423.0,73.0,15.0
National Total,20200422,20471.0,3960.0,652.0
Andaman and Nicobar Islands,20200423,18.0,11.0,0.0
Andhra Pradesh,20200423,895.0,141.0,27.0
Arunachal Pradesh,20200423,1.0,1.0,0.0
Assam,20200423,35.0,19.0,1.0
Bihar,20200423,148.0,46.0,2.0
Chandigarh,20200423,27.0,14.0,0.0
Chhattisgarh,20200423,36.0,28.0,0.0
Delhi,20200423,2248.0,724.0,48.0
Goa,20200423,7.0,7.0,0.0
Gujarat,20200423,2407.0,179.0,103.0
Haryana,20200423,262.0,140.0,3.0
Himachal Pradesh,20200423,40.0,18.0,1.0
Jammu and Kashmir,20200423,407.0,92.0,5.0
Jharkhand,20200423,49.0,8.0,3.0
Karnataka,20200423,443.0,141.0,17.0
Kerala,20200423,438.0,324.0,3.0
Ladakh,20200423,18.0,14.0,0.0
Madhya Pradesh,20200423,1695.0,148.0,81.0
Maharashtra,20200423,5652.0,789.0,269.0
Manipur,20200423,2.0,2.0,0.0
Meghalaya,20200423,12.0,0.0,1.0
Mizoram,20200423,1.0,0.0,0.0
Odisha,20200423,83.0,32.0,1.0
Puducherry,20200423,7.0,3.0,0.0
Punjab,20200423,277.0,65.0,16.0
Rajasthan,20200423,1890.0,230.0,27.0
Tamil Nadu,20200423,1629.0,662.0,18.0
Telangana,20200423,960.0,197.0,24.0
Tripura,20200423,2.0,1.0,0.0
Uttarakhand,20200423,46.0,23.0,0.0
Uttar Pradesh,20200423,1509.0,187.0,21.0
West Bengal,20200423,456.0,79.0,15.0
National Total,20200423,21700.0,4325.0,686.0
Andaman and Nicobar Islands,20200424,22.0,11.0,0.0
Andhra Pradesh,20200424,955.0,145.0,29.0
Arunachal Pradesh,20200424,1.0,1.0,0.0
Assam,20200424,36.0,19.0,1.0
Bihar,20200424,176.0,46.0,2.0
Chandigarh,20200424,27.0,14.0,0.0
Chhattisgarh,20200424,36.0,28.0,0.0
Delhi,20200424,2376.0,808.0,50.0
Goa,20200424,7.0,7.0,0.0
Gujarat,20200424,2624.0,258.0,112.0
Haryana,20200424,272.0,156.0,3.0
Himachal Pradesh,20200424,40.0,18.0,1.0
Jammu and Kashmir,20200424,427.0,92.0,5.0
Jharkhand,20200424,55.0,8.0,3.0
Karnataka,20200424,463.0,150.0,18.0
Kerala,20200424,448.0,324.0,3.0
Ladakh,20200424,18.0,14.0,0.0
Madhya Pradesh,20200424,1852.0,203.0,83.0
Maharashtra,20200424,6430.0,840.0,283.0
Manipur,20200424,2.0,2.0,0.0
Meghalaya,20200424,12.0,0.0,1.0
Mizoram,20200424,1.0,0.0,0.0
Odisha,20200424,90.0,33.0,1.0
Puducherry,20200424,7.0,3.0,0.0
Punjab,20200424,277.0,65.0,16.0
Rajasthan,20200424,1964.0,230.0,27.0
Tamil Nadu,20200424,1683.0,752.0,20.0
Telangana,20200424,984.0,253.0,26.0
Tripura,20200424,2.0,1.0,0.0
Uttarakhand,20200424,47.0,24.0,0.0
Uttar Pradesh,20200424,1604.0,206.0,24.0
West Bengal,20200424,514.0,103.0,15.0
National Total,20200424,23452.0,4814.0,723.0
Andaman and Nicobar Islands,20200425,27.0,11.0,0.0
Andhra Pradesh,20200425,1061.0,171.0,31.0
Arunachal Pradesh,20200425,1.0,1.0,0.0
Assam,20200425,36.0,19.0,1.0
Bihar,20200425,228.0,46.0,2.0
Chandigarh,20200425,28.0,15.0,0.0
Chhattisgarh,20200425,36.0,30.0,0.0
Delhi,20200425,2514.0,857.0,53.0
Goa,20200425,7.0,7.0,0.0
Gujarat,20200425,2815.0,265.0,127.0
Haryana,20200425,272.0,156.0,3.0
Himachal Pradesh,20200425,40.0,18.0,1.0
Jammu and Kashmir,20200425,454.0,109.0,5.0
Jharkhand,20200425,59.0,9.0,3.0
Karnataka,20200425,489.0,153.0,18.0
Kerala,20200425,451.0,331.0,4.0
Ladakh,20200425,20.0,14.0,0.0
Madhya Pradesh,20200425,1952.0,210.0,92.0
Maharashtra,20200425,6817.0,957.0,301.0
Manipur,20200425,2.0,2.0,0.0
Meghalaya,20200425,12.0,0.0,1.0
Mizoram,20200425,1.0,0.0,0.0
Odisha,20200425,94.0,33.0,1.0
Puducherry,20200425,7.0,3.0,0.0
Punjab,20200425,298.0,67.0,17.0
Rajasthan,20200425,2034.0,230.0,27.0
Tamil Nadu,20200425,1755.0,866.0,22.0
Telangana,20200425,984.0,253.0,26.0
Tripura,20200425,2.0,1.0,0.0
Uttarakhand,20200425,48.0,25.0,0.0
Uttar Pradesh,20200425,1778.0,248.0,26.0
West Bengal,20200425,571.0,103.0,18.0
National Total,20200425,24893.0,5210.0,779.0
Andaman and Nicobar Islands,20200426,33.0,11.0,0.0
Andhra Pradesh,20200426,1097.0,231.0,31.0
Arunachal Pradesh,20200426,1.0,1.0,0.0
Assam,20200426,36.0,19.0,1.0
Bihar,20200426,251.0,46.0,2.0
Chandigarh,20200426,30.0,17.0,0.0
Chhattisgarh,20200426,37.0,32.0,0.0
Delhi,20200426,2625.0,869.0,54.0
Goa,20200426,7.0,7.0,0.0
Gujarat,20200426,3071.0,282.0,133.0
Haryana,20200426,289.0,176.0,3.0
Himachal Pradesh,20200426,40.0,22.0,1.0
Jammu and Kashmir,20200426,494.0,112.0,6.0
Jharkhand,20200426,67.0,13.0,3.0
Karnataka,20200426,501.0,177.0,18.0
Kerala,20200426,458.0,338.0,4.0
Ladakh,20200426,20.0,14.0,0.0
Madhya Pradesh,20200426,2096.0,210.0,99.0
Maharashtra,20200426,7628.0,1076.0,323.0
Manipur,20200426,2.0,2.0,0.0
Meghalaya,20200426,12.0,0.0,1.0
Mizoram,20200426,1.0,0.0,0.0
Odisha,20200426,103.0,34.0,1.0
Puducherry,20200426,7.0,3.0,0.0
Punjab,20200426,298.0,67.0,17.0
Rajasthan,20200426,2083.0,493.0,33.0
Tamil Nadu,20200426,1821.0,960.0,23.0
Telangana,20200426,991.0,280.0,26.0
Tripura,20200426,2.0,2.0,0.0
Uttarakhand,20200426,50.0,26.0,0.0
Uttar Pradesh,20200426,1843.0,289.0,29.0
West Bengal,20200426,611.0,105.0,18.0
National Total,20200426,26605.0,5914.0,826.0
Andaman and Nicobar Islands,20200427,33.0,11.0,0.0
Andhra Pradesh,20200427,1177.0,235.0,31.0
Arunachal Pradesh,20200427,1.0,1.0,0.0
Assam,20200427,36.0,27.0,1.0
Bihar,20200427,277.0,56.0,2.0
Chandigarh,20200427,30.0,17.0,0.0
Chhattisgarh,20200427,37.0,32.0,0.0
Delhi,20200427,2918.0,877.0,54.0
Goa,20200427,7.0,7.0,0.0
Gujarat,20200427,3301.0,313.0,151.0
Haryana,20200427,289.0,176.0,3.0
Himachal Pradesh,20200427,40.0,22.0,1.0
Jammu and Kashmir,20200427,523.0,137.0,6.0
Jharkhand,20200427,82.0,13.0,3.0
Karnataka,20200427,511.0,188.0,20.0
Kerala,20200427,469.0,342.0,4.0
Ladakh,20200427,20.0,14.0,0.0
Madhya Pradesh,20200427,2168.0,302.0,106.0
Maharashtra,20200427,8068.0,1188.0,342.0
Manipur,20200427,2.0,2.0,0.0
Meghalaya,20200427,12.0,0.0,1.0
Mizoram,20200427,1.0,0.0,0.0
Odisha,20200427,108.0,35.0,1.0
Puducherry,20200427,8.0,3.0,0.0
Punjab,20200427,313.0,71.0,18.0
Rajasthan,20200427,2185.0,518.0,41.0
Tamil Nadu,20200427,1885.0,1020.0,24.0
Telangana,20200427,1002.0,280.0,26.0
Tripura,20200427,2.0,2.0,0.0
Uttarakhand,20200427,51.0,33.0,0.0
Uttar Pradesh,20200427,1955.0,335.0,31.0
West Bengal,20200427,649.0,105.0,20.0
National Total,20200427,28160.0,6362.0,886.0
Andaman and Nicobar Islands,20200428,33.0,11.0,0.0
Andhra Pradesh,20200428,1259.0,258.0,31.0
Arunachal Pradesh,20200428,1.0,1.0,0.0
Assam,20200428,38.0,27.0,1.0
Bihar,20200428,346.0,57.0,2.0
Chandigarh,20200428,40.0,17.0,0.0
Chhattisgarh,20200428,37.0,32.0,0.0
Delhi,20200428,3108.0,877.0,54.0
Goa,20200428,7.0,7.0,0.0
Gujarat,20200428,3548.0,394.0,162.0
Haryana,20200428,296.0,183.0,3.0
Himachal Pradesh,20200428,40.0,22.0,1.0
Jammu and Kashmir,20200428,546.0,164.0,7.0
Jharkhand,20200428,103.0,17.0,3.0
Karnataka,20200428,520.0,198.0,20.0
Kerala,20200428,482.0,355.0,4.0
Ladakh,20200428,22.0,16.0,0.0
Madhya Pradesh,20200428,2368.0,361.0,113.0
Maharashtra,20200428,8590.0,1282.0,369.0
Manipur,20200428,2.0,2.0,0.0
Meghalaya,20200428,12.0,0.0,1.0
Mizoram,20200428,1.0,0.0,0.0
Odisha,20200428,118.0,37.0,1.0
Puducherry,20200428,8.0,3.0,0.0
Punjab,20200428,313.0,71.0,18.0
Rajasthan,20200428,2262.0,669.0,46.0
Tamil Nadu,20200428,1937.0,1101.0,24.0
Telangana,20200428,1004.0,321.0,26.0
Tripura,20200428,2.0,2.0,0.0
Uttarakhand,20200428,51.0,33.0,0.0
Uttar Pradesh,20200428,2043.0,400.0,31.0
West Bengal,20200428,697.0,109.0,20.0
National Total,20200428,29834.0,7027.0,937.0
Andaman and Nicobar Islands,20200429,33.0,15.0,0.0
Andhra Pradesh,20200429,1332.0,287.0,31.0
Arunachal Pradesh,20200429,1.0,1.0,0.0
Assam,20200429,38.0,27.0,1.0
Bihar,20200429,383.0,64.0,2.0
Chandigarh,20200429,56.0,17.0,0.0
Chhattisgarh,20200429,38.0,34.0,0.0
Delhi,20200429,3314.0,1078.0,54.0
Goa,20200429,7.0,7.0,0.0
Gujarat,20200429,3774.0,434.0,181.0
Haryana,20200429,310.0,209.0,3.0
Himachal Pradesh,20200429,40.0,25.0,1.0
Jammu and Kashmir,20200429,565.0,176.0,8.0
Jharkhand,20200429,105.0,19.0,3.0
Karnataka,20200429,532.0,215.0,20.0
Kerala,20200429,486.0,359.0,4.0
Ladakh,20200429,22.0,16.0,0.0
Madhya Pradesh,20200429,2561.0,377.0,119.0
Maharashtra,20200429,9318.0,1388.0,400.0
Manipur,20200429,2.0,2.0,0.0
Meghalaya,20200429,12.0,0.0,1.0
Mizoram,20200429,1.0,0.0,0.0
Odisha,20200429,119.0,38.0,1.0
Puducherry,20200429,8.0,3.0,0.0
Punjab,20200429,322.0,71.0,19.0
Rajasthan,20200429,2364.0,768.0,51.0
Tamil Nadu,20200429,2058.0,1168.0,25.0
Telangana,20200429,1012.0,367.0,26.0
Tripura,20200429,2.0,2.0,0.0
Uttarakhand,20200429,54.0,34.0,0.0
Uttar Pradesh,20200429,2115.0,477.0,36.0
West Bengal,20200429,725.0,119.0,22.0
National Total,20200429,31709.0,7797.0,1008.0
Andaman and Nicobar Islands,20200430,33.0,15.0,0.0
Andhra Pradesh,20200430,1403.0,321.0,31.0
Arunachal Pradesh,20200430,1.0,1.0,0.0
Assam,20200430,42.0,29.0,1.0
Bihar,20200430,403.0,65.0,2.0
Chandigarh,20200430,56.0,17.0,0.0
Chhattisgarh,20200430,38.0,36.0,0.0
Delhi,20200430,3439.0,1092.0,56.0
Goa,20200430,7.0,7.0,0.0
Gujarat,20200430,4082.0,527.0,197.0
Haryana,20200430,310.0,209.0,3.0
Himachal Pradesh,20200430,40.0,25.0,1.0
Jammu and Kashmir,20200430,581.0,192.0,8.0
Jharkhand,20200430,107.0,19.0,3.0
Karnataka,20200430,557.0,223.0,21.0
Kerala,20200430,496.0,369.0,4.0
Ladakh,20200430,22.0,16.0,0.0
Madhya Pradesh,20200430,2660.0,461.0,130.0
Maharashtra,20200430,9915.0,1593.0,432.0
Manipur,20200430,2.0,2.0,0.0
Meghalaya,20200430,12.0,0.0,1.0
Mizoram,20200430,1.0,0.0,0.0
Odisha,20200430,128.0,39.0,1.0
Puducherry,20200430,8.0,5.0,0.0
Punjab,20200430,357.0,90.0,19.0
Rajasthan,20200430,2438.0,768.0,51.0
Tamil Nadu,20200430,2162.0,1210.0,27.0
Telangana,20200430,1012.0,367.0,26.0
Tripura,20200430,2.0,2.0,0.0
Uttarakhand,20200430,55.0,36.0,0.0
Uttar Pradesh,20200430,2203.0,513.0,39.0
West Bengal,20200430,758.0,124.0,22.0
National Total,20200430,33330.0,8373.0,1075.0
Andaman and Nicobar Islands,20200501,33.0,16.0,0.0
Andhra Pradesh,20200501,1463.0,403.0,33.0
Arunachal Pradesh,20200501,1.0,1.0,0.0
Assam,20200501,42.0,29.0,1.0
Bihar,20200501,426.0,82.0,2.0
Chandigarh,20200501,56.0,17.0,0.0
Chhattisgarh,20200501,40.0,36.0,0.0
Delhi,20200501,3515.0,1094.0,59.0
Goa,20200501,7.0,7.0,0.0
Gujarat,20200501,4395.0,613.0,214.0
Haryana,20200501,313.0,209.0,3.0
Himachal Pradesh,20200501,40.0,28.0,1.0
Jammu and Kashmir,20200501,614.0,216.0,8.0
Jharkhand,20200501,111.0,20.0,3.0
Karnataka,20200501,576.0,235.0,22.0
Kerala,20200501,497.0,383.0,4.0
Ladakh,20200501,22.0,16.0,0.0
Madhya Pradesh,20200501,2719.0,482.0,137.0
Maharashtra,20200501,10498.0,1773.0,459.0
Manipur,20200501,2.0,2.0,0.0
Meghalaya,20200501,12.0,0.0,1.0
Mizoram,20200501,1.0,0.0,0.0
Odisha,20200501,143.0,41.0,1.0
Puducherry,20200501,8.0,5.0,0.0
Punjab,20200501,357.0,90.0,19.0
Rajasthan,20200501,2584.0,836.0,58.0
Tamil Nadu,20200501,2323.0,1258.0,27.0
Telangana,20200501,1039.0,441.0,26.0
Tripura,20200501,2.0,2.0,0.0
Uttarakhand,20200501,57.0,36.0,0.0
Uttar Pradesh,20200501,2281.0,555.0,41.0
West Bengal,20200501,795.0,139.0,33.0
National Total,20200501,34972.0,9065.0,1152.0
Andaman and Nicobar Islands,20200502,33.0,16.0,0.0
Andhra Pradesh,20200502,1525.0,441.0,33.0
Arunachal Pradesh,20200502,1.0,1.0,0.0
Assam,20200502,43.0,32.0,1.0
Bihar,20200502,471.0,98.0,3.0
Chandigarh,20200502,88.0,17.0,0.0
Chhattisgarh,20200502,43.0,36.0,0.0
Delhi,20200502,3738.0,1167.0,61.0
Goa,20200502,7.0,7.0,0.0
Gujarat,20200502,4721.0,735.0,236.0
Haryana,20200502,360.0,227.0,4.0
Himachal Pradesh,20200502,40.0,30.0,1.0
Jammu and Kashmir,20200502,639.0,247.0,8.0
Jharkhand,20200502,111.0,20.0,3.0
Karnataka,20200502,598.0,255.0,25.0
Kerala,20200502,498.0,392.0,4.0
Ladakh,20200502,22.0,17.0,0.0
Madhya Pradesh,20200502,2719.0,524.0,145.0
Maharashtra,20200502,11506.0,1879.0,485.0
Manipur,20200502,2.0,2.0,0.0
Meghalaya,20200502,12.0,0.0,1.0
Mizoram,20200502,1.0,0.0,0.0
Odisha,20200502,154.0,55.0,1.0
Puducherry,20200502,8.0,5.0,0.0
Punjab,20200502,772.0,112.0,20.0
Rajasthan,20200502,2666.0,1116.0,62.0
Tamil Nadu,20200502,2526.0,1312.0,28.0
Telangana,20200502,1057.0,441.0,26.0
Tripura,20200502,2.0,2.0,0.0
Uttarakhand,20200502,58.0,37.0,0.0
Uttar Pradesh,20200502,2455.0,656.0,43.0
West Bengal,20200502,795.0,139.0,33.0
National Total,20200502,37671.0,10018.0,1223.0
Andaman and Nicobar Islands,20200503,33.0,17.0,0.0
Andhra Pradesh,20200503,1583.0,488.0,33.0
Arunachal Pradesh,20200503,1.0,1.0,0.0
Assam,20200503,43.0,32.0,1.0
Bihar,20200503,482.0,117.0,4.0
Chandigarh,20200503,94.0,19.0,0.0
Chhattisgarh,20200503,43.0,36.0,0.0
Delhi,20200503,4122.0,1256.0,64.0
Goa,20200503,7.0,7.0,0.0
Gujarat,20200503,5055.0,896.0,262.0
Haryana,20200503,394.0,227.0,4.0
Himachal Pradesh,20200503,40.0,33.0,1.0
Jammu and Kashmir,20200503,666.0,254.0,8.0
Jharkhand,20200503,115.0,22.0,3.0
Karnataka,20200503,606.0,282.0,25.0
Kerala,20200503,500.0,400.0,4.0
Ladakh,20200503,40.0,17.0,0.0
Madhya Pradesh,20200503,2846.0,798.0,156.0
Maharashtra,20200503,12296.0,2000.0,521.0
Manipur,20200503,2.0,2.0,0.0
Meghalaya,20200503,12.0,0.0,1.0
Mizoram,20200503,1.0,0.0,0.0
Odisha,20200503,160.0,56.0,1.0
Puducherry,20200503,8.0,5.0,0.0
Punjab,20200503,772.0,112.0,20.0
Rajasthan,20200503,2772.0,1121.0,65.0
Tamil Nadu,20200503,2757.0,1341.0,29.0
Telangana,20200503,1063.0,458.0,28.0
Tripura,20200503,4.0,2.0,0.0
Uttarakhand,20200503,59.0,39.0,0.0
Uttar Pradesh,20200503,2626.0,698.0,43.0
West Bengal,20200503,922.0,151.0,33.0
National Total,20200503,40124.0,10887.0,1306.0
Andaman and Nicobar Islands,20200504,33.0,32.0,0.0
Andhra Pradesh,20200504,1650.0,524.0,36.0
Arunachal Pradesh,20200504,1.0,1.0,0.0
Assam,20200504,43.0,32.0,1.0
Bihar,20200504,517.0,125.0,4.0
Chandigarh,20200504,94.0,19.0,0.0
Chhattisgarh,20200504,57.0,36.0,0.0
Delhi,20200504,4549.0,1362.0,64.0
Goa,20200504,7.0,7.0,0.0
Gujarat,20200504,5428.0,1042.0,290.0
Haryana,20200504,442.0,245.0,5.0
Himachal Pradesh,20200504,40.0,34.0,1.0
Jammu and Kashmir,20200504,701.0,287.0,8.0
Jharkhand,20200504,115.0,22.0,3.0
Karnataka,20200504,642.0,304.0,26.0
Kerala,20200504,500.0,401.0,4.0
Ladakh,20200504,41.0,17.0,0.0
Madhya Pradesh,20200504,2942.0,798.0,165.0
Maharashtra,20200504,12974.0,2115.0,548.0
Manipur,20200504,2.0,2.0,0.0
Meghalaya,20200504,12.0,0.0,1.0
Mizoram,20200504,1.0,0.0,0.0
Odisha,20200504,163.0,60.0,1.0
Puducherry,20200504,8.0,5.0,0.0
Punjab,20200504,1102.0,117.0,21.0
Rajasthan,20200504,2886.0,1356.0,71.0
Tamil Nadu,20200504,3023.0,1379.0,30.0
Telangana,20200504,1082.0,490.0,29.0
Tripura,20200504,16.0,2.0,0.0
Uttarakhand,20200504,60.0,39.0,1.0
Uttar Pradesh,20200504,2742.0,758.0,45.0
West Bengal,20200504,963.0,151.0,35.0
National Total,20200504,42836.0,11762.0,1389.0
Andaman and Nicobar Islands,20200505,33.0,32.0,0.0
Andhra Pradesh,20200505,1717.0,589.0,36.0
Arunachal Pradesh,20200505,1.0,1.0,0.0
Assam,20200505,43.0,32.0,1.0
Bihar,20200505,529.0,130.0,4.0
Chandigarh,20200505,102.0,21.0,1.0
Chhattisgarh,20200505,58.0,36.0,0.0
Delhi,20200505,4898.0,1431.0,64.0
Goa,20200505,7.0,7.0,0.0
Gujarat,20200505,5804.0,1195.0,319.0
Haryana,20200505,517.0,254.0,6.0
Himachal Pradesh,20200505,41.0,38.0,1.0
Jammu and Kashmir,20200505,726.0,303.0,8.0
Jharkhand,20200505,115.0,27.0,3.0
Karnataka,20200505,659.0,324.0,28.0
Kerala,20200505,500.0,462.0,4.0
Ladakh,20200505,41.0,17.0,0.0
Madhya Pradesh,20200505,3049.0,1000.0,176.0
Maharashtra,20200505,14541.0,2465.0,583.0
Manipur,20200505,2.0,2.0,0.0
Meghalaya,20200505,12.0,10.0,1.0
Mizoram,20200505,1.0,0.0,0.0
Odisha,20200505,170.0,60.0,1.0
Puducherry,20200505,9.0,6.0,0.0
Punjab,20200505,1233.0,128.0,23.0
Rajasthan,20200505,3061.0,1394.0,77.0
Tamil Nadu,20200505,3550.0,1409.0,31.0
Telangana,20200505,1085.0,585.0,29.0
Tripura,20200505,29.0,2.0,0.0
Uttarakhand,20200505,60.0,39.0,1.0
Uttar Pradesh,20200505,2859.0,944.0,53.0
West Bengal,20200505,1259.0,218.0,133.0
National Total,20200505,46711.0,13161.0,1583.0
Andaman and Nicobar Islands,20200506,33.0,32.0,0.0
Andhra Pradesh,20200506,1717.0,589.0,36.0
Arunachal Pradesh,20200506,1.0,1.0,0.0
Assam,20200506,43.0,32.0,1.0
Bihar,20200506,536.0,142.0,4.0
Chandigarh,20200506,111.0,21.0,1.0
Chhattisgarh,20200506,59.0,36.0,0.0
Dadra and Nagar Haveli and Daman and Diu,20200506,1.0,0.0,0.0
Delhi,20200506,5104.0,1468.0,64.0
Goa,20200506,7.0,7.0,0.0
Gujarat,20200506,6245.0,1381.0,368.0
Haryana,20200506,548.0,256.0,6.0
Himachal Pradesh,20200506,42.0,38.0,2.0
Jammu and Kashmir,20200506,741.0,320.0,8.0
Jharkhand,20200506,125.0,33.0,3.0
Karnataka,20200506,671.0,331.0,29.0
Kerala,20200506,502.0,462.0,4.0
Ladakh,20200506,41.0,17.0,0.0
Madhya Pradesh,20200506,3049.0,1000.0,176.0
Maharashtra,20200506,15525.0,2819.0,617.0
Manipur,20200506,2.0,2.0,0.0
Meghalaya,20200506,12.0,10.0,1.0
Mizoram,20200506,1.0,0.0,0.0
Odisha,20200506,175.0,60.0,1.0
Puducherry,20200506,9.0,6.0,0.0
Punjab,20200506,1451.0,133.0,25.0
Rajasthan,20200506,3158.0,1525.0,89.0
Tamil Nadu,20200506,4058.0,1485.0,33.0
Telangana,20200506,1096.0,585.0,29.0
Tripura,20200506,43.0,2.0,0.0
Uttarakhand,20200506,61.0,39.0,1.0
Uttar Pradesh,20200506,2880.0,987.0,56.0
West Bengal,20200506,1344.0,364.0,140.0
National Total,20200506,49391.0,14183.0,1694.0
Andaman and Nicobar Islands,20200507,33.0,32.0,0.0
Andhra Pradesh,20200507,1777.0,729.0,36.0
Arunachal Pradesh,20200507,1.0,1.0,0.0
Assam,20200507,45.0,32.0,1.0
Bihar,20200507,542.0,188.0,4.0
Chandigarh,20200507,120.0,21.0,1.0
Chhattisgarh,20200507,59.0,36.0,0.0
Dadra and Nagar Haveli and Daman and Diu,20200507,1.0,0.0,0.0
Delhi,20200507,5532.0,1542.0,65.0
Goa,20200507,7.0,7.0,0.0
Gujarat,20200507,6625.0,1500.0,396.0
Haryana,20200507,594.0,260.0,7.0
Himachal Pradesh,20200507,45.0,38.0,2.0
Jammu and Kashmir,20200507,775.0,322.0,8.0
Jharkhand,20200507,127.0,37.0,3.0
Karnataka,20200507,693.0,354.0,29.0
Kerala,20200507,503.0,469.0,4.0
Ladakh,20200507,41.0,17.0,0.0
Madhya Pradesh,20200507,3138.0,1099.0,185.0
Maharashtra,20200507,16758.0,3094.0,651.0
Manipur,20200507,2.0,2.0,0.0
Meghalaya,20200507,12.0,10.0,1.0
Mizoram,20200507,1.0,0.0,0.0
Odisha,20200507,185.0,61.0,2.0
Puducherry,20200507,9.0,6.0,0.0
Punjab,20200507,1516.0,135.0,27.0
Rajasthan,20200507,3317.0,1596.0,92.0
Tamil Nadu,20200507,4829.0,1516.0,35.0
Telangana,20200507,1107.0,628.0,29.0
Tripura,20200507,43.0,2.0,0.0
Uttarakhand,20200507,61.0,39.0,1.0
Uttar Pradesh,20200507,2998.0,1130.0,60.0
West Bengal,20200507,1456.0,364.0,144.0
National Total,20200507,52952.0,15267.0,1783.0
Andaman and Nicobar Islands,20200508,33.0,33.0,0.0
Andhra Pradesh,20200508,1847.0,780.0,38.0
Arunachal Pradesh,20200508,1.0,1.0,0.0
Assam,20200508,54.0,34.0,1.0
Bihar,20200508,550.0,246.0,5.0
Chandigarh,20200508,135.0,21.0,1.0
Chhattisgarh,20200508,59.0,38.0,0.0
Dadra and Nagar Haveli and Daman and Diu,20200508,1.0,0.0,0.0
Delhi,20200508,5980.0,1931.0,66.0
Goa,20200508,7.0,7.0,0.0
Gujarat,20200508,7012.0,1709.0,425.0
Haryana,20200508,625.0,260.0,7.0
Himachal Pradesh,20200508,46.0,38.0,2.0
Jammu and Kashmir,20200508,793.0,335.0,9.0
Jharkhand,20200508,132.0,41.0,3.0
Karnataka,20200508,705.0,366.0,30.0
Kerala,20200508,503.0,474.0,4.0
Ladakh,20200508,42.0,17.0,0.0
Madhya Pradesh,20200508,3252.0,1231.0,193.0
Maharashtra,20200508,17974.0,3301.0,694.0
Manipur,20200508,2.0,2.0,0.0
Meghalaya,20200508,12.0,10.0,1.0
Mizoram,20200508,1.0,0.0,0.0
Odisha,20200508,219.0,62.0,2.0
Puducherry,20200508,9.0,6.0,0.0
Punjab,20200508,1644.0,149.0,28.0
Rajasthan,20200508,3427.0,1596.0,97.0
Tamil Nadu,20200508,5409.0,1547.0,37.0
Telangana,20200508,1123.0,650.0,29.0
Tripura,20200508,65.0,2.0,0.0
Uttarakhand,20200508,61.0,39.0,1.0
Uttar Pradesh,20200508,3071.0,1250.0,62.0
West Bengal,20200508,1548.0,364.0,151.0
National Total,20200508,56342.0,16540.0,1886.0
Andaman and Nicobar Islands,20200509,33.0,33.0,0.0
Andhra Pradesh,20200509,1887.0,842.0,41.0
Arunachal Pradesh,20200509,1.0,1.0,0.0
Assam,20200509,59.0,34.0,1.0
Bihar,20200509,571.0,297.0,5.0
Chandigarh,20200509,150.0,21.0,1.0
Chhattisgarh,20200509,59.0,38.0,0.0
Dadra and Nagar Haveli and Daman and Diu,20200509,1.0,0.0,0.0
Delhi,20200509,6318.0,2020.0,68.0
Goa,20200509,7.0,7.0,0.0
Gujarat,20200509,7402.0,1872.0,449.0
Haryana,20200509,647.0,279.0,8.0
Himachal Pradesh,20200509,50.0,38.0,2.0
Jammu and Kashmir,20200509,823.0,364.0,9.0
Jharkhand,20200509,132.0,52.0,3.0
Karnataka,20200509,753.0,376.0,30.0
Kerala,20200509,503.0,484.0,4.0
Ladakh,20200509,42.0,17.0,0.0
Madhya Pradesh,20200509,3341.0,1349.0,200.0
Maharashtra,20200509,19063.0,3470.0,731.0
Manipur,20200509,2.0,2.0,0.0
Meghalaya,20200509,12.0,10.0,1.0
Mizoram,20200509,1.0,0.0,0.0
Odisha,20200509,271.0,63.0,2.0
Puducherry,20200509,9.0,6.0,0.0
Punjab,20200509,1731.0,152.0,29.0
Rajasthan,20200509,3579.0,1916.0,101.0
Tamil Nadu,20200509,6009.0,1605.0,40.0
Telangana,20200509,1133.0,700.0,29.0
Tripura,20200509,118.0,2.0,0.0
Uttarakhand,20200509,63.0,46.0,1.0
Uttar Pradesh,20200509,3214.0,1387.0,66.0
West Bengal,20200509,1678.0,364.0,160.0
National Total,20200509,59662.0,17847.0,1981.0
Andaman and Nicobar Islands,20200510,33.0,33.0,0.0
